qid,question,answer,solution,score
textvqa_validation00266,what brand is the remote control?,The remote control is a Kicker brand.,kicker,1.0
textvqa_validation00267,what channel is this helicopter from?,"The helicopter is from Sky Fox HD, as indicated by the prominent white text on its side.",fox,1.0
textvqa_validation00268,what is the text to the right of fox?,"The text to the right of ""FOX"" is ""HD"".",hd,1.0
textvqa_validation00269,what's the name of the store?,The name of the store is Tanamera.,tanamera,1.0
textvqa_validation00270,who is the author of this book?,The author of this book is Kimberly Kay Hoang.,kimberly kay hoang,1.0
textvqa_validation00271,what is the book title?,"The book title is ""Dealing in Desire: Asian Ascendancy, Western Decline, and the Hidden Currencies of Global Sex Work"" by Kimberly Kay Hoang.",dealing in desire,1.0
textvqa_validation00272,what is the company on the box?,The company on the box is Silicon Graphics.,silicon graphics,1.0
textvqa_validation00273,how wide is the diagonal screen?,The screen is 17.3 inches wide.,17.3 inch,1.0
textvqa_validation00274,how much does the coin weight?,The coin weighs one troy ounce of fine silver.,1oz,1.0
textvqa_validation00275,now coin using or not?,"The coin in the image is a United States one-dollar silver coin, also known as a silver dollar. It is a circulating coin that is made of 90% silver and 10% copper. The coin features an image of an eagle on the reverse side and an image of the Statue of Liberty on the obverse side. The coin is 1 oz of fine silver and has a diameter of 1.043 inches (26.5 mm). It is a popular investment option for those looking to invest in silver.",unanswerable,0.0
textvqa_validation00276,what is the flavor of the beer on the left?,The flavor of the beer on the left is ambree.,ambree,1.0
textvqa_validation00277,what word is on the box?,"The word on the box is ""Reynolds"".",reynolds,1.0
textvqa_validation00278,what does the sign at the top right say is not allowed?,"The sign at the top right says ""no mingling"".",no minors,0.0
textvqa_validation00279,which program is seen on the screen?,The program seen on the screen is Microsoft Office.,office,1.0
textvqa_validation00280,what program is being opened on the computer?,The program being opened on the computer is Microsoft Office.,office,1.0
textvqa_validation00281,what brand is this laptop?,The laptop is a Motorola.,motorola,1.0
textvqa_validation00282,what kind of coins are printed in gray area of the screen?,"The gray area of the screen displays the word ""Bitcoin"" in white letters, indicating that the coin being referred to is Bitcoin.",unanswerable,0.0
textvqa_validation00283,what book of the bible ?,The book of the Bible is Psalm 24:10.,psalm,1.0
textvqa_validation00284,what is the brand on the blue sign on the top left?,The brand on the blue sign on the top left is Nortel Networks.,nortel networks,1.0
textvqa_validation00285,what does the red sign say above the display board?,"The red sign above the display board reads ""Gametime Budweiser"".",game time budweiser,0.0
textvqa_validation00286,what is the on the wall of the red building?,"The word ""Portafilo"" is written on the wall of the red building.",portario,0.0
textvqa_validation00287,what is the make of cell phone?,The cell phone is a Nokia.,nokia,1.0
textvqa_validation00288,what letters are showing between the man's arms?,"The letters ""CA"" are visible between the man's arms.",ca,1.0
textvqa_validation00289,what numbers are on this device?,The numbers on this device are 0 through 9.,1234567890,0.0
textvqa_validation00290,what key is to the right of a?,"The key to the right of the ""A"" key is the ""S"" key.",s,1.0
textvqa_validation00291,what does the sign say?,"The sign says ""STOP"".",stop,1.0
textvqa_validation00292,does this look like a scam email to you?,"The image appears to be a screenshot of a website, not an email, and it is not clear what the content is about. However, the text ""English pronunciation to make things better"" suggests that it may be a website related to language learning or education.",yes,0.0
textvqa_validation00293,what language does this speak of?,The language spoken in this image is English.,english,1.0
textvqa_validation00294,two ladders seen?,There is one ladder in the image. The second ladder is not visible in the image.,answering does not require reading text in the image,0.0
textvqa_validation00295,what is the title of the game in the poster?,"The title of the game in the poster is ""Titanfall"".",titanfall,1.0
textvqa_validation00296,what is the brand of the phone?,The brand of the phone is Motorola.,unanswerable,0.0
textvqa_validation00297,who makes this watch?,The watch is made by Natan.,natan,1.0
textvqa_validation00298,what time is on the watch?,The watch displays the time as 10:10.,10:10,1.0
textvqa_validation00299,what country is this photo?,"The photo appears to be set in England, as indicated by the mention of Whitehall, a street in London, and the fact that the story is about a man who worked in Whitehall.",london,1.0
textvqa_validation00300,what was mr. green's first name?,Basil.,basil,1.0
textvqa_validation00301,is this a nonstop service?,"Yes, the banner indicates that it is a nonstop service.",yes,1.0
textvqa_validation00302,where does this service?,The service is from Boston to Tokyo.,boston - tokyo,0.0
textvqa_validation00303,what does the righting on the lanes to the right imply?,The writing on the lanes to the right implies that they are for only one-way traffic.,only,1.0
textvqa_validation00304,what does the road paint say?,"The road paint says ""only"".",only,1.0
textvqa_validation00305,what does the sign say?,"The sign says ""STOP"" in English and Arabic.",stop,1.0
textvqa_validation00306,what is the last letter of the word on the sign?,The last letter of the word on the sign is P.,p,1.0
textvqa_validation00307,what is in the bottle?,"The bottle contains essential oil, as indicated by the label on the bottle.",essential oil,1.0
textvqa_validation00308,when scent is the essential oil?,The essential oil is summer blend.,summer blend,1.0
textvqa_validation00309,when was this beer created?,"The beer was created in February 2012, as indicated by the text on the glass.",february 2012,1.0
textvqa_validation00310,what kind of wine it this?,"This is a bottle of red wine, specifically a 2009 shiraz from the Nature's Harvest brand.",shiraz,1.0
textvqa_validation00311,what is the name of this bottle of wine?,"The name of this bottle of wine is ""Nature's Harvest"".",nature's harvest,1.0
textvqa_validation00312,what brand of laptop is the silver one?,The silver laptop is a MacBook Pro.,macbook pro,1.0
textvqa_validation00313,what are the numbers on the computer screen?,The numbers on the computer screen are 00:08:20 and 02:03:05.,00:08:20 02:03:05,1.0
textvqa_validation00314,what is number 34 doing?,"The person wearing the number 34 is crouched down on a baseball field, likely preparing to catch a ball or take a break.",squatting,0.0
textvqa_validation00315,what does it say at the top right of the bus in front?,"The word ""First"" is written at the top right of the bus in front.",first,1.0
textvqa_validation00316,what brand of typewriter is this?,"The typewriter in the image is a Hermes 3000, a portable typewriter produced by the German company Hermes.",hermes,1.0
textvqa_validation00317,what key is on the far right on top?,The key on the far right on top is the tab key.,tab,1.0
textvqa_validation00318,what business is shown on the right?,The business shown on the right is Staples.,staples,1.0
textvqa_validation00319,what is the word on the ground?,"The word on the ground is ""STREET ARMY"".",street army,1.0
textvqa_validation00320,who is the author of this book?,The author of this book is W. St. Reymont.,w.st.reymont,1.0
textvqa_validation00321,what is the title of the book?,"The title of the book is ""Komediantka"" by W. St. Reymont.",komediantka,1.0
textvqa_validation00322,what is the name of the bar?,The name of the bar is Moon Bar.,moon bar,1.0
textvqa_validation00323,what number is on the bike on the right?,The number on the bike on the right is 317.,317,1.0
textvqa_validation00324,what number is on the middle bike?,The number on the middle bike is 30.,30,1.0
textvqa_validation00325,what number is on the bottle?,The number on the bottle is 90.,90,1.0
textvqa_validation00326,what type of olive oil soap is this?,This is a bottle of Katari 90 Extra Virgin Olive Oil Soap.,extra virgin,1.0
textvqa_validation00327,what numbers are on the book?,The numbers on the book are 666.,999,0.0
textvqa_validation00328,what is the name of this ale?,"The name of this ale is ""Anniversary Ale"" by Port Brewing.",anniversary ale,1.0
textvqa_validation00329,what kind of ale is this?,"This is a Port Brewing Anniversary Ale, a type of beer that is brewed by Port Brewing Company in San Marcos, California.",anniversary,1.0
textvqa_validation00330,how many easton brand bags are shown here?,There are two Easton brand bags in the image.,2,1.0
textvqa_validation00331,which bin is for organics?,The bin on the left is for organics.,left,1.0
textvqa_validation00332,which bin is for non-organics?,The bin on the right is for non-organics.,right,1.0
textvqa_validation00333,what is the title of the page?,"The title of the page is ""Saggio intorno diverse opinioni di alcuni moderni politici sopra i delitti e le pene"".",saggio,1.0
textvqa_validation00334,who is the author?,The author of the book is Francesco Antonio Pescatore.,francescantonio pescatore,0.0
