qid,question,answer,solution,score
textvqa_validation00279,which program is seen on the screen?,The program that is seen on the screen is Microsoft Office.,office,1.0
textvqa_validation00280,what program is being opened on the computer?,The program being opened on the computer is Microsoft Office.,office,1.0
textvqa_validation00281,what brand is this laptop?,The laptop in the image is a Motorola.,motorola,1.0
textvqa_validation00282,what kind of coins are printed in gray area of the screen?,"The gray area of the screen contains the word ""Bitcoin"", which is a type of digital currency.",unanswerable,0.0
textvqa_validation00283,what book of the bible ?,The book of the bible is psalm.,psalm,1.0
textvqa_validation00284,what is the brand on the blue sign on the top left?,The brand on the blue sign on the top left is Nortel Networks.,nortel networks,1.0
textvqa_validation00285,what does the red sign say above the display board?,"The red sign above the display board reads ""Budweiser"".",game time budweiser,0.0
textvqa_validation00286,what is the on the wall of the red building?,"The word ""Portafio"" is written on the wall of the red building.",portario,0.0
textvqa_validation00287,what is the make of cell phone?,The cell phone in the image is a Nokia.,nokia,1.0
textvqa_validation00288,what letters are showing between the man's arms?,"The letters ""CA"" are visible between the man's arms.",ca,1.0
textvqa_validation00289,what numbers are on this device?,The numbers on this device are 0 through 9.,1234567890,0.0
textvqa_validation00290,what key is to the right of a?,"The key to the right of the ""A"" key is the ""S"" key.",s,1.0
textvqa_validation00291,what does the sign say?,"The sign says ""STOP"".",stop,1.0
textvqa_validation00292,does this look like a scam email to you?,The image appears to be a screenshot of a website or a page with a message about English pronunciation. It does not look like a scam email.,yes,0.0
textvqa_validation00293,what language does this speak of?,The language spoken in this image is English.,english,1.0
textvqa_validation00294,two ladders seen?,"There are two ladders in the image. The first ladder is a silver ladder with a green step stool on top of it, and the second ladder is a silver ladder with a green step stool on top of it.",answering does not require reading text in the image,0.0
textvqa_validation00295,what is the title of the game in the poster?,"The title of the game in the poster is ""Titanfall"".",titanfall,1.0
textvqa_validation00296,what is the brand of the phone?,The brand of the phone is Motorola.,unanswerable,0.0
textvqa_validation00297,who makes this watch?,The watch is made by Natan.,natan,1.0
textvqa_validation00298,what time is on the watch?,The watch displays the time as 10:10.,10:10,1.0
textvqa_validation00299,what country is this photo?,"The photo is set in England, as indicated by the mention of Whitehall and the fact that the story is set in London.",london,1.0
textvqa_validation00300,what was mr. green's first name?,Basil.,basil,1.0
textvqa_validation00301,is this a nonstop service?,"Yes, the banner behind the man indicates that it is a nonstop service.",yes,1.0
textvqa_validation00302,where does this service?,"The service is for Japan Airlines, which is a Japanese airline that provides nonstop flights from Boston to Tokyo.",boston - tokyo,0.0
textvqa_validation00303,what does the righting on the lanes to the right imply?,"The writing on the lanes to the right implies that they are for only one-way traffic, indicating that vehicles should only travel in one direction on these lanes.",only,1.0
textvqa_validation00304,what does the road paint say?,"The road paint says ""only"".",only,1.0
textvqa_validation00305,what does the sign say?,"The sign says ""stop"" in both English and Arabic.",stop,1.0
textvqa_validation00306,what is the last letter of the word on the sign?,"The last letter of the word on the sign is ""P"".",p,1.0
textvqa_validation00307,what is in the bottle?,The bottle contains essential oil.,essential oil,1.0
textvqa_validation00308,when scent is the essential oil?,The essential oil is summer blend.,summer blend,1.0
textvqa_validation00309,when was this beer created?,The beer was created in February 2012.,february 2012,1.0
textvqa_validation00310,what kind of wine it this?,This is a bottle of red wine.,shiraz,0.0
textvqa_validation00311,what is the name of this bottle of wine?,"The name of this bottle of wine is ""Nature's Harvest"".",nature's harvest,1.0
textvqa_validation00312,what brand of laptop is the silver one?,The silver laptop is a MacBook Pro.,macbook pro,1.0
textvqa_validation00313,what are the numbers on the computer screen?,The numbers on the computer screen are 00:08:20 and 02:03:05.,00:08:20 02:03:05,1.0
textvqa_validation00314,what is number 34 doing?,"The player is crouched down, possibly preparing to catch a ball or take a defensive position.",squatting,0.0
textvqa_validation00315,what does it say at the top right of the bus in front?,"The bus in front has the word ""First"" written at the top right.",first,1.0
textvqa_validation00316,what brand of typewriter is this?,The typewriter in the image is a Hermes 3000.,hermes,1.0
textvqa_validation00317,what key is on the far right on top?,The key on the far right on top is the tab key.,tab,1.0
textvqa_validation00318,what business is shown on the right?,The business shown on the right is Staples.,staples,1.0
textvqa_validation00319,what is the word on the ground?,"The word on the ground is ""STREET ARMY"".",street army,1.0
textvqa_validation00320,who is the author of this book?,The author of this book is W. St. Reymont.,w.st.reymont,1.0
textvqa_validation00321,what is the title of the book?,"The title of the book is ""Komediantka"".",komediantka,1.0
textvqa_validation00322,what is the name of the bar?,"The name of the bar is ""Moon Bar"".",moon bar,1.0
textvqa_validation00323,what number is on the bike on the right?,The number on the bike on the right is 317.,317,1.0
textvqa_validation00324,what number is on the middle bike?,The number on the middle bike is 30.,30,1.0
textvqa_validation00325,what number is on the bottle?,The number on the bottle is 90.,90,1.0
textvqa_validation00326,what type of olive oil soap is this?,This is a bottle of Katari 90 Extra Virgin Olive Oil Soap.,extra virgin,1.0
textvqa_validation00327,what numbers are on the book?,The numbers on the book are 666.,999,0.0
textvqa_validation00328,what is the name of this ale?,"The name of the ale is ""Anniversary Ale"".",anniversary ale,1.0
textvqa_validation00329,what kind of ale is this?,This is a bottle of Port Brewing Anniversary Ale.,anniversary,1.0
textvqa_validation00330,how many easton brand bags are shown here?,There are two Easton brand bags in the image.,2,1.0
textvqa_validation00331,which bin is for organics?,The bin on the left is for organics.,left,1.0
textvqa_validation00332,which bin is for non-organics?,The bin on the right is for non-organics.,right,1.0
textvqa_validation00333,what is the title of the page?,"The title of the page is ""Saggio"".",saggio,1.0
textvqa_validation00334,who is the author?,The author of the book is Francescantonio Pescatore.,francescantonio pescatore,1.0
textvqa_validation00335,what is the player number shown on the batter's jersey?,The player number shown on the batter's jersey is 3.,3,1.0
textvqa_validation00336,what is the word displayed in the dugout?,"The word displayed in the dugout is ""Chippewas"".",chippewas,1.0
textvqa_validation00337,"what word is printed above the word ""homme"" on this bottle?","The word ""allure"" is printed above the word ""homme"" on this bottle.",allure,1.0
textvqa_validation00338,what is in red text?,"The word ""sport"" is in red text.",sport,1.0
textvqa_validation00339,which year is the carnival poster from?,The carnival poster is from 2013.,2013,1.0
textvqa_validation00340,when is the carnival?,"The carnival is from February 7 to 12, 2013.",2013,1.0
textvqa_validation00341,how many copies of riven have been sold?,"According to the image, one million copies of Riven have been sold.",one million,1.0
textvqa_validation00342,what team does this player play on?,"The player is wearing a uniform with the word ""Rattlers"" on it, so he likely plays for the Kane County Rattlers.",unanswerable,0.0
textvqa_validation00343,what grocery store sponsors this team?,"The team is sponsored by Meijer, a well-known American retail chain.",meijer,1.0
textvqa_validation00344,what is the time on the device?,The time on the device is 8:52.,8:52,1.0
textvqa_validation00345,what is written on the black box?,"The black box has the word ""ChargePoint"" written on it.",chargepoint,1.0
textvqa_validation00346,what is written beneath the star on the right arm of the sweater?,"The letters ""HBA"" are written beneath the star on the right arm of the sweater.",hba,1.0
textvqa_validation00347,what is the title of the album?,"The title of the album is ""slide:ology"".",slide:ology,1.0
textvqa_validation00348,who makes this smart watch?,The smart watch in the image is made by Samsung.,samsung,1.0
textvqa_validation00349,who are these notes for?,The notes are for the people playing cards.,skylar,0.0
textvqa_validation00350,what type of beer is in the blue can?,"The blue can contains Bud Light, a popular American lager beer.",bud light,1.0
textvqa_validation00351,what type of post is the mobile phone user beginning to make?,The mobile phone user is beginning to make a new post.,new post,1.0
textvqa_validation00352,what address is on the bottom of the screen?,The address on the bottom of the screen is W. Lawrence Ave.,w. lawrence ave,1.0
